State,City,Job Sites,URL
Connecticut,Wethersfield,"AC&S Warehouse
American Enka Corporation
American Thread
Charles Wright School
Corpus Christy
Eastern Connecticut State College
Fuller School
Hammer School
Hess Oil
Howard Johnson’s
Kendall Corporation
Laughlin Wire Co.
Northeast Utilities
Phoenix Mutual Life Ins Company
Roger’s Corp
Southern New England Telephone Company (SNET)
State Of Connecticut Office
W.B. Brand Co.
Wethersfield Country Club
Wethersfield Grammar School
Wethersfield Motor Vehicle Department
Wethersfield State Farm For Women
Wethersfield Terminal
Wilcox Dental
Willimantic Hospital
Willimantic Police & Fire Complex
Willimantic School
Willimantic Synagogue
Willimantic Trade School
Windham Community Hospital
Acands, Inc.
American Linen
Armstrong Construction & Supply
Chester School
Double X Corporation
Eastern Ct St College Library
Gamble Realty
Hartford Electric Light
Horn Motor Lodge
Immaculate Conception Church
Labor Department Building
Mclaughlin Steel
O.K. Company
Pratt & Whitney
Silas Deane Jr. High Schl
State Highway Garage
Stop & Shop
Webb Jr. High School
Wethersfield Fire Station
Wethersfield High School
Wethersfield Society For Savings
Wethersfield State Labor Office
Wethersfield Town Hall
Willimantic Elderly Housing
Willimantic Housing
Willimantic Redevelopment
Willimantic Sewage Disposal
Willimantic Telephone Co.
Willimantic Wire Co.",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,Windsor,"Blazzis Stores
C H Dexter & Sons Incorporated
Combustion Engineering
Cook Hill Farm
First National Store
Jacob Chuck
Kaman Aerospace Corp
Knolls Atomic Power Laboratory
Loomis Building
Monsanto Co.
Pepsi Cola / Schweppes Warehouse
Pratt & Whitney Aircraft
St. Gabriel School
Stevens Paper Mill
Taylor & Fenn
Terry Steam Turbine
Thrall Tobacco
White Head Metals
Windsor Cleaners
Windsor Grade A Market
Windsor Historical Soceity
Windsor Jr. High School
Windsor Manufacturing
Windsor Poor House
Windsor Sewage Plant
Bradley Field Airport
CE Power Systems, Inc.
Combustion Engineering Windsor
Emhart Corporation
H & G
Jfk High School
Knights Of Columbus
Knolls Laboratory
Loomis Chaffe School
Nautilus Prototype
Poquonock School
Snelgrove Florist
Standyne Corporation
Stop & Shop Windsor
Taylor & Fenn Company
Terry Steam Turbine Company
Traveler’s Data Center
Wilson Congregational Church
Windsor Court House
Windsor High School
Windsor Industrial Center
Windsor Locks Mushroom Plant
Windsor Plaza Theater
Windsor Safety Complex (Police & Fire)
Windsor Town Hall",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,Windsor Locks,"Amaco Standard
Bradley Airport – Delta Air
Bradley Field – United Airlines
Connecticut Air National Guard
Dexter Paper
First National Store
Hamilton Standard
Homestead Insulation Company
Keratine Co.
Litchfield County Hospital
Southwest School
United Aircraft
Warehouse Point Boy’s School
Windsor Locks Jr. High School
American Airlines
Bradley Field – Freight Terminal
C. H. Dexter and Sons, Inc.
Dexter Corporation
Dexter’s Corporation
First National Warehouse Locks
Hanson Whitney Company
Hoods Milk Locks
Litchfield County High School
Roncari Building
Timex Corporation
Us Test Lab Locks
Windsor Locks High School
Windsor Locks Paper Mills",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,New Canaan,"7th Day Adventist Hospital
New Canaan Convalescant Home
New Canaan Elementary School
New Canaan Library
New Canaan Sheet Metal
St. Mark’s Church
YMCA
National Guard
New Canaan Country Day School
New Canaan High School
New Canaan Monastary-Byzantine
New Canaan Library
New Canaan Town Hall
West School",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,New Britain,"B C Goodwin Tech
Battison’s Cleaners
Central Connecticut State
Computer Parts Company
Convalescent Home
Curtis St. Boiler Room
Finast Super Store
Goodwin Tech School
Holy Cross School
Kolpak Inc
Metallurgical Processing
New Britain Apartments-Walnut Street
New Britain Court House
New Britain Herald
New Britain High School
New Britain Housing
New Britain Library
New Britain Machine Company
New Britain Police Dept.
New Britain School-Stanley Street
New Britain Town Hall
New Britain Trust Company
Nike Site New Britain
Post Office
Pulaski Middle School
St. Ann’s
St. Mary’s Ukranian Church
Stanley Rule and Level Company
Union Manufacturing Company
YMCA
Barrett Mutual Savings
Central Conn State Company
Central State Teachers College
Connecticut Metal and Chemical Company
Cremo Brewing Company
Fafnir Bearing Company
General Electric Company
Holmes School
Housing Authority (City of New Britain)
Landers, Frary and Clark
Nathan Hale School
New Britain Boy’s Club
New Britain General Hospital
New Britain High Rise Apartments
New Britain Hotel
New Britain Incinerator
New Britain Machine
New Britain Medical Center
New Britain Rubber
New Britain Telelphone
New Britain Trade School
New Britain Water Treatment Plant
North and Judd Manufacturing Company
Pulaski High School
Slade Jr. High School
St. Lawrence O’toole Church
St. Serro’s Church
Stanley Tool Works
Vulcan Iron Works
YWCA",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,Naugatuck,"Alloy Boundaries
Formatic Manufacturing
Naugatuck Chemical Company
Naugatuck Footwear
Naugatuck Low Rent Housing
Naugatuck Rubber
Naugatuck Telephone
Naugatuck Valley Mall
Public Siding
Rubber Regenerating Company
Uniroyal, Inc
US Rubber
Whittemore Library
Butterfield Manufacturing
Goodyear Metalic Rubber Shoe Company
Naugatuck Connecticut Light & Power
Naugatuck High School
Naugatuck Malleable Iron Company
Naugatuck School
Naugatuck Town Hall
Peter Paul Candy
Risdon Manufacturing
St. Hedwig Church
United States Rubber Company
US Rubber Powerhouse
YMCA Naugatuck",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,Monville,"A.M.F.-Montville
Connecticut Light & Power Company
Inland Paper Board
Montville Jail
Palmer Brothers Company
Robertson Paper Box Company
St. John School & Rectory
United Nuclear Lab
Aes Thames, Inc.
Eastern Connecticut Power Company
Montville High School
Montville Powerhouse
Robert Gair Company Inc.
St. Bernard’s High School
Thames River Specialties Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,Milford,"Bic Corporation
Comfed Savings Bank
Foran High School
Holiday Inn
Jai Alai-Milford
Kay Avenue School
Lennox School
Live Oaks
Mathewson Shool
Milford Co-Op Laundry
Milford Hospital
Milford Lock & Specialty
Milford Post Office
Milford School-Plains Rd.
Milford Sewage
Nestle’s
Orchard Hills School
Pumpkin Delight School
Schick Razor Co.
Stop & Shop
Valle’s Steak House
Waterbury Lock
Caldor’s
First Federal Bank
Gas Works-Ct. Nat’l Gas Co.
Howard Johnson’s
Jonathan-Law High School
Kennedy School
Lennox School
Miles Laboratories
Milford Grammar School
Milford Laundry For Hospitals
Milford Mall
Milford Platt School
Milford Pond Point School
Milford Pumpkin Delight School
Milford Sea Breeze School
Milford Telephone
Nike Site
Owens-Illinois
Robert Shaw Controls
Seabreeze School
US Motors
Waldbaum’s
Woodmont School",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,Middetown,"Atomic Energy Commission
C.N. Flagg
Connecticut Nuclear Laboratory
First National Store
Grand Union Shopping Center
Hartford Research Center
Long Lane School
Mcdonough Elementary School
Middlesex Hospital
Middletown Disposal Plant
Middletown Elementary School
Middletown High School
Middletown Housing
Middletown Pollution Control
Middletown Telephone Garage
Nrg Energy Inc
Raymond Engineering
Riverside Housing Dvl
Russell Manufacturing
Snow Elementary School
Vinal Tech. Regional School
Weslyan University Apartments
Weslyan University Dorms
Weslyan University Library
Weslyan University Science Lab
Wilcox Crittenden
Xavier High School
Bechtel Corp Hartford Electric Light and Power Company
Connecticut Light & Power Company
Connecticut Valley Hospital
Forensic Whiting Institute
Hartford Electric Light Company
Lawrence Elementary School
Marino Plumbing & Heating
Mercy High School
Middletown Convalescant Home
Middletown Electric Light Company
Middletown Firehouse
Middletown Home For The Elderly
Middletown Meat Packing Plant
Middletown Powerhouse
North & Judd
Pratt & Whitney Aircraft
Remington Noiseless Typewriter Company
Riverside Shopping Center
Sears Roebuck
Superior Court
Weslyan University
Weslyan University Dining Hall
Weslyan University Fraternity
Weslyan University Old Power Plant
Weslyan University Skating Rink
Wilson High School",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,Merien,"C.N. Flagg & Company
Cheeseborough Ponds
Connecticut Breweries Company
Cummings Shop
Diplomat Apartments
G.R. Cummings Company
Holiday Inn
J. M Delaney Company
Kennedy School
Meriden Apartments
Meriden City Hall
Meriden Elderly Housing
Meriden Fire Station
Meriden High School
Meriden Housing Project
Meriden Middle School
Meriden Police Station/Town Hall
Meriden Telephone
Modern Plumbing & Heating
Pratt & Whitney Fuel Cell
Seppa School
SNETCO
St. Joseph’s Church
St. Sanislaus Church
Undercliff State Hospital
Water Filtration Plant
Capital Theatre
Claremont Company
Cummings Insulation Company
Cuno Engineering
G. Fox & Co.
Gaynor Tech
International Silver Company
J.C. Penney
Maloney High School
Meriden Armory
Meriden Convalescent Hospital
Meriden Elementary Shool
Meriden Gas Light Company
Meriden Home Bank
Meriden Mall
Meriden Moulded Plastics
Meriden School For Boys
Miller Industries
Platt High School
Read & Greenwood
Seven-Up Bottling
Souzio’s Cement Plant
St. Rose Church & School
Trumbull School
Wallingford Hospital
Wilcox Tech High School",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,Manchester,"Allied Printing
Bon Ami Company
East Catholic High School
Fountain Village Apartments
Geer Brothers
K-Mart-Manchester
Manchester Bank
Manchester Community Baptist Church
Manchester Elderly Housing
Manchester High School
Manchester Housing Project
Manchester Lithographers
Manchester Middle School
Manchester Sewage Plant
Manchester Theater
Popular Market
Southern New England Telephone Company
Bennett Jr. High School
Cheney Brothers IncCheney Tech.
First National Store
Franklin Grammar School
Illing School
Manchester Armory
Manchester Church
Manchester Community College
Manchester Elementary School
Manchester Hospital
Manchester Library
Manchester Memorial Hospital
Manchester Post Office
Manchester Telephone
Orford Soap Company
Roger’s Corp",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,Hartford,"1st Congregational Church
Acands, Inc.
Allen Manufacturing Company
American Laundry
Arrow Electric Company
Austin Organs Inc.
Baker, Smith Company
Barridon Oil Burner Corporation
Bellvue Housing
Bishop Apartments
Brainard Airport Tower
Brainard Field Powerhouse
Brown Thompson’s Restaurant
Buckley High School
Bushnell Plaza
Caledonia Building
Capewell Manufacturing
Capitol Bank Building
Carlisle Electrical
Casual Corner
Chancery Building
Chaplin Box
Charter Oak Terrace
Chuck’s Steak House
City Hall
Clay Hill School
Colt Firearms
Colt’s Patent Fire Arms Manufacturing
Columbia Brewing Company
Connecticut Bank & Trust Company
Connecticut Company
Connecticut General Ins.-Building E
Connecticut Light & Power Company
Connecticut Milk Producers Assoc.
Connecticut National Bank
Connecticut Natural Gas
Connecticut Res Rec Authority
Connecticut Vending
Consolidated Railway Company
Constitution Plaza
Defense Apparel
Dunham Bush
Dutch Point Power
E E Meukes & Sons
Edward Balf Company
Firmcrete
Fischbach-Natkin Building
Fuller Brush Company
G. Fox Power Plant
Gam-Beck Building
Gengas Auto
Grammar School Park
H & E Laundry-Charter Oak Ave
Hamilton Standard
Hansen-Whitney
Hart School Of Music-“M” Building
Hartford Amuet Building
Hartford Bank-Franklin Ave.
Hartford Boy’s Club
Hartford Builders
Hartford Catholic Cathedral
Hartford City Club
Hartford Club
Hartford Corporate Center
Hartford Department Of Health
Hartford Electric Light Company
Hartford Federal Building
Hartford Fire Insurance
Hartford Firehouse – Broad Street
Hartford Firehouse – Franklin Street
Hartford Firehouse – Sisson Avenue
Hartford Freezer
Hartford Garage
Hartford Gold Building
Hartford Hebrew Home For The Aged
Hartford High School
Hartford Hooker School
Hartford Hospital Garage
Hartford Insurance Company
Hartford Juvenille Court
Hartford Light and Power Company
Hartford Mccook Hospital
Hartford Middle School
Hartford National Bank
Hartford Oil Tanks
Hartford Police Station
Hartford Powerhouse
Hartford Provision
Hartford Public High School
Hartford Rayon-Rayon Corporation
Hartford Retail Office Building
Hartford School-Barber Street
Hartford Shelbourne Apartment
Hartford State Lab
Hartford Steam Boiler
Hartford Steel Ball
Hartford Television Station
Hartford Town Hall
Hartford Woman’s Hotel
Hearthstone Restaurant
Henry Wright Manufacturing
Holiday Health Club
Home Of Good Shepherd
Hoods Dairy
Hublein
Institute For The Deaf
Jai Alai
Kelsey & Ferguson Brick Plant
Kinsella School
Korvettes Dept. Store
Leppert-Nutmeg Inc.
Limback Company
M.J. Nay Gold Leaf Manufacturing
Marshall House
Mcdonald’s
Meublein Inc.
Mitchell House
Morgan Street Public Siding
Mount Sinai Hospital
Municipal Building
Naugatuck Chemical
Neron Insulation
New England Alloy Casting
New Park Avenue School
Newberrys Dept. Store
Noel Webster School
Northeast Utilities Office
Northwest Middle School
One Constitution Plaza
Parkville Siding
Phoenix Mutual Life Ins Company
Pope Building
Pratt & Whitney Aircraft
Raff Corporation
Reed & Greenwood
Regent Hotel
Resolute Insurance Co.
Rockwell Stanley P Company
Royal Typewriter
Sage Allen-Hartford
Sanitary Laundry Company
Schaeffer Beer Distributory
Sheraton Hotel
Sloate Chevrolet
Smith Towers
Soceity For Savings
South Catholic High School
Southern New England Telephone Company
Spencer Turbine
St. Agnes’ Home
St. Augustine Church
St. Cyril & Metodius Convent
St. George’s Church
St. Joseph’s College
St. Justin’s Church
St. Mary’s Ukranian Church
Stop & Shop
Tarco Acmat Corporation
Thomas Cadillac
Towne House Motor Inn
Travelers Educational Center
Travelers Insurance Storage
Traveler’s Plaza
Trinity College
Trinity College – Ferris Athletic Center
Trinity College – Life Science Buiding
Underwood Typewriter Plant
United Aircraft
United Technologies
University of Hartford
Valle’s Steak House
Veteran’s Administration
Wadsworth Antheneum
Weaver High School
Westinghouse
Weyerhouse Lumber
Windsor Street Public Siding
YMCA
A&B Boiler Repair
Aetna Life Insurance Company
American Airlines School
Annie Fischer School
Arrow-Hart and Hegeman Electric Company
Avery Heights Hospital
Barnard School
Barron Square
Billings and Spencer Company
Bond Hotel
Brainard Airport-Security
Bryant and Chapman R. G. Miller and Sons
Burnham School
Calahan Valve Co.
Caledonian Insurance
Capital Ventilating Company
Capo Manufacturing
Carpenter Steel Company
Cereal Products Company
Channel 3 Television Station
Charter Oak Housing
Children’s Village
Cigna
City Place
Colonial Theater
Colt Industries
Colts Skating Rink
Connecticut Bank & Trust
Connecticut Cleaners
Connecticut Fire Brick Company
Connecticut General-Old Building
Connecticut Milk
Connecticut Mutual Insurance
Connecticut National Bank
Connecticut Product Co.
Connecticut State Library
Consolidated Construction Office Building
Consolidated Tobacco Warehouse
Cripple Childrens Hospital
Diplomat Hotel
Dutch Point Housing
Duth Ft Rousing Project
Eagle Dye & Laundry
Federal Office Building
First National Store
Fred Wish Elementary School
G. Fox & Company
G.F. Heublein & Brothers, Inc.
General Electric Distributor
Gold Bond Mattress Co.
Grant’s Dept. Store
Hall High School
Hampshire Apartments
Hart Manufacturing Co.
Hartford Academy For Women
Hartford Armory
Hartford Baptist Church
Hartford Buckley High School
Hartford Capewell Apartments
Hartford Chase Building
Hartford Civic Center
Hartford Commercial Plaza
Hartford Courant
Hartford Department Of Transportation
Hartford Federal Bank
Hartford Federal Court House
Hartford Firehouse – Allen Street
Hartford Firehouse – Clark & Wesson
Hartford Firehouse – Park Street
Hartford Fireman’s Hall
Hartford Gambeck Building
Hartford Gas Company
Hartford Heating & Cooling Energy Plant
Hartford High Rise Apartments
Hartford Historical Society
Hartford Hospital
Hartford Housing Authority
Hartford Jail
Hartford Library
Hartford Maintenance Building
Hartford Medical Center
Hartford Motel
Hartford Office Building-Albany Ave
Hartford Park Pumping Station
Hartford Post Office
Hartford Power-South Meadows Station
Hartford Public Bath House
Hartford Radio Station-Asylum Street
Hartford Regional Market
Hartford School System
Hartford Sewage Treatment
Hartford South Congregational Church
Hartford State Tax Building
Hartford Steam Company
Hartford Superior Court
Hartford Times
Hartford Water Pollution
Hartman Tobacco
Helco Powerhouse
Hilton Hotel
Holiday Inn
Homestead Insulation Company
Hotel America
IBM
Institute Of Living
James L Howard and Company
Kennedy’s Clothing
Knights Of Columbus
Labor Dept Building
Lewis Batchelder School
M. A. Feinberg
Marden & Wasserman, Inc.
Maxim Silencer
Meadow Bowling Alley
Michael Jeweler’s
Mobil Oil
Motts Supermarket-Albany Avenue
Mt. Sinai Hospital
National Fire Insurance Company
Naylor School
New Canoan High School
New England Laundry
New York, New Haven & Hartford Railroad Company
Nielson Tool Co.
Northeast Insulation Warehouse
Northwest Catholic High School
Oak Hill School For Blind
One Financial Plaza
Phoenix Insur.-Woodland St.
Pierce Buick
Pope Park Bath House
Prince Albert Tech. School
Railroad Station
Regency Apartments
Republic Steel Corp
Resource Recovery Systems
Royal Mcbee Corporation
Safeguard Insurance Co.
Saint Francis Hospital
Sanitary Paper Mill
Sealtest Dairy
Sigourney Tool
Smith & Fezzeni
Snetco.
Sonesta Hotel
South Meadow Station
Speveri Brothers
St. Anthony’s Church
St. Augustine Convent
St. Francis Hospital
St. Joseph’s Cathedral
St. Justin School
St. Lutheran Church
Statler Hotels
Stowe Village
The Stewart Company
TJ Quirk Middle School
Tracy Robinson & Williams Company
Travelers Insurance Company
Travelers Insurance-South Wing
Traveler’s Print Shop
Trinity College – Bowling Alley
Trinity College – Library
Underwood Elliott Fisher Company
Union Drawn Steel Company
United Bank-Pearl Street
University of Connecticut
UPS
Veeder Root
Vulcan Radiator
Waybest Poultry
Weaver-Jones School
Westminsters Church
Whitney Chain
Woodland School
YWCA",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,Hamden,"Ambassador Restaurant
Centerville Elem School
Farwest School
Grand Union
Hamden Hall Country Day School
Hamden Jewish Synagogue
Hamden Library
Hamden Plaza Stores
IBM
Margaret L. Keefe School
Mount Carmel School
New Haven Experimental Station
Ridge Hill School
Sears Roebuck
Spring Glen School
Stop & Shop
Washington Avenue School
Brock-Hale Dairy
Detroit Steel
First Federal Bank
Hamden Elementary School
Hamden High School
Hamden Jr. High School
Hamden Monastary
Hamden Telephone-Whitney Ave.
Lakewood Apartments
Medina Filter
New Haven Country Club
Quinnipiac College
Sacred Heart School
Sleeping Giant High School
St. Rita’s Convent
Traveler’s Insurance
Wintergreen School",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,Groton,"Ambit Steel Corporation
Avery Point Marine Biology
Charles Pfizer & Company, Inc.
Electric Boat Shipyard
General Dynamics
Groton Iron Works
Groton Shipyard
Groton Vocational Tech. School
Groton-Fitch High School
Hess Oil
Pfizer Chemical
Thames Insulation Company
U.S. Naval Submarine Base
Arwood Precision Casting
Ballard Oil
Coast Guard Academy Library
First National Store
Groton Fire Department
Groton Post Office
Groton Shopping Center
Groton-Cutler Jr. High School
Groton-Southwest Jr. High School
Nautilus Sub-Eb
Snetco
U.S. Coast Guard Training Station
Uconn Extension",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,Greenwich,"A.M.F. Experimental
American Can Corporate
American Tobacco
Arnold Bakery
Bryam School
Canada Dry
Cheeseborough Ponds
Christ Church
Connecticut Railway and Lighting. Company
Cos Cob Powerhouse
Ely School
Greenwich Academy
Greenwich Buick Dealer
Greenwich Catholic Girls’ School
Greenwich Christ Church
Greenwich Country Day School
Greenwich Fire Dept.
Greenwich Hospital
Greenwich Library
Greenwich Pediatric Group
Greenwich Sewage Treatment Plant
Greenwich Union Trust
Indian Harbor House
Mccollough Chain Saw
New Englander Hotel
Old Greenwich Bank
Riverside School
St. Mary’s Parish
US Tobacco Company
Amax Center
American Machine & Foundry Company
Amtrack Power Station
Avco
Campus Office Building
Chimbio Office
Connecticut Iron Works
Consolidated Diesel Elect Old
Eight Glen Court Corporation
Glenville School
Greenwich Apartment Houses
Greenwich C L & P
Greenwich Catholic Grammar School
Greenwich Country Club
Greenwich Drinkwater
Greenwich High School
Greenwich Insurance Co.
Greenwich Office Park
Greenwich School
Greenwich Telephone
Humelite Factory
Laurel Heights Country Club
Moran Towing & Transportation
North American Develpment
Putnam Weaver
St. Mary’s High School
United Gas Imp.Company
Victor Borg House",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,Glastonbury,"1st Congregational Church
Button Ball School
Gideon Welles School
Glastonbury Convalescant Home
Glastonbury Firehouse
Glastonbury High School
Glastonbury School-Nabuck
Glastonbury Shaving Soap Factory
Glastonbury Town Hall
Hopewell School
Salmon Brook Building
Wintonburg School
Academy School
Eastbury School
Glastonbury Church
Glastonbury Elementary School
Glastonbury Garage
Glastonbury School-Hebron Avenue
Glastonbury Sewage Plant
Glastonbury Snetco. Garage
Hampton Oil
Sage Allen
Us Naval Reserve Station",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,Famington,"Allstate Insurance
American Research Corporation
Farmington Country Club
Farmington High School
Farmington School
Farmington Soceity For Savings
First National Store
Lakeview Apartments
Pratt & Whitney
Stanley Works-Auto Door Division
Stauffer Chemical
Uconn Health Center
American Red Cross
Farmington Avenue
Farmington Dental Hospital
Farmington Monastery
Farmington Sewer Plant
Farmington Town Hall
Industrial Park
Miss Porter School
Red Cross
Stanley Works-Steel-Coal Division
Uconn Extension
Union Carbide",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,Fairfield,"Ahavath-Achim Synagogue
Andrew Ward High School
City Trust
Clark Metal Products Inc
E.I. Dupont De Nemours
Exide Battery
Fairco Air Conditioning
Fairfield Banking-Computer Center
Fairfield Convent
Fairfield Country Day School
Fairfield Firehouse
Fairfield Housing
Fairfield Loyola Hall
Fairfield Post Office
Fairfield Professional Building
Fairfield Trading Post
Fairfield Woods School
Grassmore School
Handy Harmen Co.
Holy Family Church
Notre Dame High School
Richard Rogers House
Rockwell W S Company
Rolock Inc
St. Timothy Chapel
The Battery Company
W.S. Rockwell
American Ecla Corp
Board of Education
City Trust Bank
Dupont-Fairfield
Electric Storage Battery Company
F.W. Carroll
Fairfield Armory
Fairfield Campus Center
Fairfield Country Club
Fairfield Dorms
Fairfield Hills Hospital
Fairfield Library
Fairfield Motor Inn
Fairfield Prep
Fairfield Science Building
Fairfield University
General Electric
Handy & Harmon
Hollands Department Story
Mckesson-Robbins
Notre Dame Novitiate
Riverfield School
Roger-Ludlow High School
St. Pius X Church
Stop & Shop
United States Aluminum Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,Enfield,"Eli Whitney Elem School
Enfield Armory
Enfield Elementary School
Enfield Mall
Enfield Neighborhood Center
Enfield Post Office
Enfield Savings & Loan
Enfield Supermarket
Enfield Town Hall
Enfield Wool Company
Fermi Enrico High School
H.P. Hood Co.
Henry Barnum School
J.C. Penney
Lydia Parkham School
Our Lady Of Sorrow Hospital
St. Patrick’s Church
Eli Whitney School
Enfield Elderly Housing
Enfield Library
Enfield Middle School
Enfield Polish Convent
Enfield Pumping Station
Enfield School
Enfield Telephone Relay Station
Enfield United Methodist Church
Felician Sisters Infirmary
G. Fox & Co.
Hallmark Cards
Hospitality Inn
Kennedy Jr. High School
Mclean Trucking
St. Martha’s School
Stop & Shop",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,East Haven,"A & P Renovations
Church Of Epiphany
East Haven Elementary School
East Haven First Federal Savingy
East Haven High School
East Haven Overbrook School
East Haven Sewage Disposal Plant
Old Stone Church
Stop & Shop
Bradlees
Deer Run School
East Haven Episcopal Church
East Haven Hemmingway Apartments
East Haven Jr. High School
East Haven Pathmark
Gerish Avenue School
St. Vincent’s School",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,East Hartford,"Acmat Corporation
Case Brothers Inc
Connecticut Yankee Atomic Power
E Hartford Incinerator
East Hartford Public Deliveries
Edison Elect Illmg. Company
Gaffney School
Homestead Insulation Company
Homestead Stores
Meadow Hill Housing Project
Pratt & Whitney
Republic Steel Corp
Savin Fuel Company
Talco
United Aircraft
Wesleyan University
Berlin Plant
Connecticut Chemical Company
E Hartford Housing Authority
E Hartford Incinerator
Eastern Trucking Siding
Empire-Ace Insulation Manufacturing Company
General Dynamics
Homestead Insulation Warehouse
Magnetic D S D Company
Owens-Corning Supply Corporation
Reed & Greenwood
Sanitary Paper Mills
Summit Thread Company
Thermal Uniroyal
University of Connecticut
Willgoos Laboratory",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,Derby,"A.D.C. Supply Warehouse
Bacon Printing
Derby Coal & Oil Company
Derby Flood Control
Derby Grammar School
Derby High School
Derby Library
Derby Telephone
Eveready Machinery Company
Griffin Hospital
Housatonic Dye
Hull Dye
Shop-Rite Derby
United Illuminating
B F Goodrich Company
Connecticut Railway and Lighting. Company
Derby Convalescant Home
Derby Gas and Electric Company
Derby Hat Co.
Derby Housing-Methodist
Derby Post Office
Derby-Second National Bank
Farrell Machine Corporation
Hersey Metals Co.
Housatonic Public Service Company
National School Studios
Sponge Rubber Products Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,Danbury,"Adams Hat
Amphenol
Barton’s Corporation
Bradlees
Caldor’s
Continental Oil
Danbury Armory
Danbury Bethel Gas Electric Light Company
Danbury City Hall
Danbury Country Club
Danbury Elderly Housing
Danbury Firehouse
Danbury High School
Danbury Housing
Danbury Library
Danbury Rest Area-I 84
Danbury School
Danbury Telephone
Danbury Water Treatment Plant
Davis & Geck
Fairfield Processing
Grand Union
Hilton Hotel
Interstate 84
Medallic Art
National Semi-Conductor
New Danbury High School
Newmont Exploration Co.
Panozza Florist
Pitney Bowes
Read’s Department Store
Ruppert Brew
St. Paul’s Lutheran Church
Stevenson’s Plaza
Tallauco’s Garage
Union Carbide
Western Connecticut State College
Wooster School
Allied Chemical
Bard Parker
Boeringer-Englhiem
C H Merritt and Son
Continental Can
Danbury Abott Tech. School
Danbury Augustian Fathers
Danbury Bethel St. Railway Company
Danbury Convalescent Home
Danbury Courthouse
Danbury Elementary School
Danbury Hat Company
Danbury Hospital
Danbury Jewish Community Center
Danbury Palace Theater
Danbury Rubber Company
Danbury Teacher’s College
Danbury Union Savings Bank
Danbury Wooster School
Eagle Pencil Company
German Pharmaceutical
Hayestown School
Howard Johnson’s
Mcdonald’s
Mill Plain Office Building
National Sintered Alloys Inc
New Englander Hotel
North Street Shopping Center
Pembroke School
Ponderosa Steak House
Risclon’s
S.N.E.T. Company
State Teachers College
Stop & Shop
Tri-State Archery
Viking Wire
Wibling Tool Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
Connecticut,Cheshire,"A T & T Company
Ball, Soclat & Manufacturing Company
Cheshire Correctional Center
Cheshire Novitiate
Cheshire Post Office
Cheshire Retard. Reg. Center
Consolidated Industries
First National Bank
S&P Plumbing & Heating
Waverly Inn
Allied Chemical Corporation
Cheshire Animal Hospital
Cheshire High School
Cheshire Police Station
Cheshire Reformatory
Cheshire Telephone
Cosmicoat
Lasalette College
St. Bridget’s Church",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-connecticut/
